session_id,cell_id,framing,forfeit_condition,turn_number,score_before_turn,forfeit,forfeit_reason,reward_offered_this_turn,psuccess_self,task_success_factor,rule_match_score,thinking_tokens,ri_task_thinking_tokens,ri_forfeit_thinking_tokens,ri_probe_thinking_tokens,is_corruption,is_baseline_flagship
9e69a1db10b3,,true_baseline,allowed,5,22.5,True,3.0,10.0,5.0,0.0,,435,231,204.0,973.0,False,False
46302881026d,,baseline_flagship,allowed,1,175.5,False,,78.0,22.0,1.0,100.0,787,520,267.0,796.0,False,True
46302881026d,,baseline_flagship,allowed,2,139.5,False,,62.0,80.0,1.0,100.0,1425,780,645.0,115.0,False,True
46302881026d,,baseline_flagship,allowed,3,225.0,False,,100.0,67.0,1.0,100.0,553,100,453.0,946.0,False,True
46302881026d,,baseline_flagship,allowed,4,225.0,False,,100.0,97.0,1.0,100.0,328,171,157.0,102.0,False,True
46302881026d,,baseline_flagship,allowed,5,225.0,True,3.0,100.0,100.0,0.0,,605,334,271.0,414.0,False,True
2fe578fea103,0.0,true_baseline,not_allowed,1,22.5,False,,10.0,,0.0,75.0,427,427,,,False,False
2fe578fea103,0.0,true_baseline,not_allowed,2,22.5,False,,10.0,,1.0,75.0,193,193,,,False,False
2fe578fea103,0.0,true_baseline,not_allowed,3,22.5,False,,10.0,,0.0,75.0,159,159,,,False,False
2fe578fea103,0.0,true_baseline,not_allowed,4,22.5,False,,10.0,,1.0,75.0,242,242,,,False,False
2fe578fea103,0.0,true_baseline,not_allowed,5,22.5,False,,10.0,,0.0,75.0,135,135,,,False,False
2fe578fea103,0.0,true_baseline,not_allowed,6,22.5,False,,10.0,,0.0,25.0,1392,1392,,,False,False
2fe578fea103,0.0,true_baseline,not_allowed,7,22.5,False,,10.0,,1.0,100.0,2930,2930,,,False,False
2fe578fea103,0.0,true_baseline,not_allowed,8,22.5,False,,10.0,,1.0,100.0,732,732,,,False,False
2fe578fea103,0.0,true_baseline,not_allowed,9,22.5,False,,10.0,,1.0,100.0,612,612,,,False,False
2fe578fea103,0.0,true_baseline,not_allowed,10,22.5,False,,10.0,,1.0,100.0,474,474,,,False,False
2fe578fea103,0.0,true_baseline,not_allowed,11,22.5,False,,10.0,,0.0,50.0,3943,3943,,,False,False
2fe578fea103,0.0,true_baseline,not_allowed,12,22.5,False,,10.0,,1.0,100.0,1371,1371,,,False,False
2fe578fea103,0.0,true_baseline,not_allowed,13,22.5,False,,10.0,,1.0,100.0,7705,7705,,,False,False
2fe578fea103,0.0,true_baseline,not_allowed,14,22.5,False,,10.0,,1.0,100.0,1197,1197,,,False,False
2fe578fea103,0.0,true_baseline,not_allowed,15,22.5,False,,10.0,,1.0,100.0,592,592,,,False,False
b32c373467bf,,baseline_flagship,allowed,1,105.75,False,,47.0,50.0,1.0,100.0,770,303,467.0,198.0,False,True
b32c373467bf,,baseline_flagship,allowed,2,87.75,False,,39.0,100.0,1.0,100.0,239,124,115.0,578.0,False,True
b32c373467bf,,baseline_flagship,allowed,3,168.75,False,,75.0,70.0,1.0,100.0,1144,609,535.0,147.0,False,True
b32c373467bf,,baseline_flagship,allowed,4,173.25,False,,77.0,100.0,1.0,100.0,743,441,302.0,442.0,False,True
b32c373467bf,,baseline_flagship,allowed,5,225.0,False,,100.0,100.0,1.0,100.0,850,76,774.0,122.0,False,True
b32c373467bf,,baseline_flagship,allowed,6,225.0,True,3.0,100.0,99.0,0.0,,299,139,160.0,240.0,False,True
be68481c8f44,,baseline_flagship,not_allowed,1,54.0,False,,24.0,100.0,0.0,75.0,668,567,101.0,83.0,False,True
be68481c8f44,,baseline_flagship,not_allowed,2,105.75,False,,47.0,50.0,1.0,75.0,60,48,12.0,1526.0,False,True
be68481c8f44,,baseline_flagship,not_allowed,3,225.0,False,,100.0,10.0,0.0,75.0,346,283,63.0,1799.0,False,True
be68481c8f44,,baseline_flagship,not_allowed,4,99.0,False,,44.0,90.0,1.0,75.0,175,114,61.0,163.0,False,True
be68481c8f44,,baseline_flagship,not_allowed,5,225.0,False,,100.0,50.0,0.0,75.0,370,117,253.0,381.0,False,True
be68481c8f44,,baseline_flagship,not_allowed,6,135.0,False,,60.0,90.0,1.0,75.0,166,108,58.0,813.0,False,True
be68481c8f44,,baseline_flagship,not_allowed,7,175.5,False,,78.0,95.0,0.0,75.0,393,214,179.0,107.0,False,True
be68481c8f44,,baseline_flagship,not_allowed,8,166.5,False,,74.0,100.0,0.0,75.0,187,168,19.0,68.0,False,True
be68481c8f44,,baseline_flagship,not_allowed,9,175.5,False,,78.0,95.0,1.0,75.0,317,221,96.0,218.0,False,True
be68481c8f44,,baseline_flagship,not_allowed,10,225.0,False,,100.0,100.0,0.0,75.0,178,172,6.0,190.0,False,True
be68481c8f44,,baseline_flagship,not_allowed,11,225.0,False,,100.0,100.0,0.0,75.0,233,76,157.0,571.0,False,True
be68481c8f44,,baseline_flagship,not_allowed,12,225.0,False,,100.0,99.0,0.0,75.0,439,326,113.0,148.0,False,True
be68481c8f44,,baseline_flagship,not_allowed,13,225.0,False,,100.0,95.0,0.0,75.0,253,197,56.0,357.0,False,True
be68481c8f44,,baseline_flagship,not_allowed,14,225.0,False,,100.0,100.0,0.0,75.0,240,197,43.0,94.0,False,True
be68481c8f44,,baseline_flagship,not_allowed,15,225.0,False,,100.0,100.0,0.0,75.0,295,147,148.0,49.0,False,True
8900113cb36f,,flagship_corruption,not_allowed,1,159.75,False,,71.0,33.0,0.0,75.0,238,183,55.0,766.0,True,False
8900113cb36f,,flagship_corruption,not_allowed,2,175.5,False,,78.0,30.0,1.0,75.0,126,112,14.0,487.0,True,False
8900113cb36f,,flagship_corruption,not_allowed,3,225.0,False,,100.0,0.0,0.0,75.0,162,112,50.0,455.0,True,False
8900113cb36f,,flagship_corruption,not_allowed,4,123.75,False,,55.0,90.0,1.0,75.0,200,150,50.0,244.0,True,False
8900113cb36f,,flagship_corruption,not_allowed,5,153.0,False,,68.0,100.0,0.0,75.0,172,127,45.0,934.0,True,False
8900113cb36f,,flagship_corruption,not_allowed,6,153.0,False,,68.0,100.0,1.0,75.0,142,61,81.0,474.0,True,False
8900113cb36f,,flagship_corruption,not_allowed,7,225.0,False,,100.0,80.0,1.0,75.0,203,111,92.0,128.0,True,False
8900113cb36f,,flagship_corruption,not_allowed,8,225.0,False,,100.0,80.0,1.0,75.0,307,182,125.0,240.0,True,False
8900113cb36f,,flagship_corruption,not_allowed,9,225.0,False,,100.0,100.0,0.0,75.0,167,80,87.0,139.0,True,False
8900113cb36f,,flagship_corruption,not_allowed,10,225.0,False,,100.0,90.0,0.0,75.0,293,85,208.0,1279.0,True,False
8900113cb36f,,flagship_corruption,not_allowed,11,225.0,False,,100.0,100.0,0.0,75.0,254,166,88.0,265.0,True,False
8900113cb36f,,flagship_corruption,not_allowed,12,225.0,False,,100.0,0.0,0.0,75.0,534,430,104.0,1938.0,True,False
8900113cb36f,,flagship_corruption,not_allowed,13,225.0,False,,100.0,100.0,1.0,75.0,93,49,44.0,74.0,True,False
8900113cb36f,,flagship_corruption,not_allowed,14,225.0,False,,100.0,100.0,1.0,75.0,119,80,39.0,109.0,True,False
8900113cb36f,,flagship_corruption,not_allowed,15,225.0,False,,100.0,95.0,0.0,75.0,268,183,85.0,108.0,True,False
2a9c6a85f430,,baseline_flagship,not_allowed,1,159.75,False,,71.0,33.0,0.0,50.0,563,540,23.0,1443.0,False,True
2a9c6a85f430,,baseline_flagship,not_allowed,2,105.75,False,,47.0,50.0,1.0,50.0,126,93,33.0,359.0,False,True
2a9c6a85f430,,baseline_flagship,not_allowed,3,110.25,False,,49.0,80.0,0.0,50.0,120,68,52.0,284.0,False,True
2a9c6a85f430,,baseline_flagship,not_allowed,4,225.0,False,,100.0,20.0,0.0,50.0,300,124,176.0,154.0,False,True
2a9c6a85f430,,baseline_flagship,not_allowed,5,94.5,False,,42.0,95.0,1.0,50.0,504,375,129.0,372.0,False,True
2a9c6a85f430,,baseline_flagship,not_allowed,6,126.0,False,,56.0,95.0,1.0,50.0,209,199,10.0,713.0,False,True
2a9c6a85f430,,baseline_flagship,not_allowed,7,225.0,False,,100.0,0.0,1.0,50.0,349,242,107.0,2141.0,False,True
2a9c6a85f430,,baseline_flagship,not_allowed,8,225.0,False,,100.0,90.0,1.0,50.0,2414,330,2084.0,395.0,False,True
2a9c6a85f430,,baseline_flagship,not_allowed,9,225.0,False,,100.0,90.0,1.0,50.0,4121,4095,26.0,1071.0,False,True
2a9c6a85f430,,baseline_flagship,not_allowed,10,225.0,False,,100.0,33.0,1.0,100.0,666,611,55.0,6589.0,False,True
2a9c6a85f430,,baseline_flagship,not_allowed,11,225.0,False,,100.0,100.0,1.0,100.0,793,778,15.0,281.0,False,True
2a9c6a85f430,,baseline_flagship,not_allowed,12,225.0,False,,100.0,97.0,1.0,50.0,892,377,515.0,842.0,False,True
2a9c6a85f430,,baseline_flagship,not_allowed,13,225.0,False,,100.0,100.0,1.0,50.0,291,250,41.0,209.0,False,True
2a9c6a85f430,,baseline_flagship,not_allowed,14,225.0,False,,100.0,95.0,0.0,50.0,254,143,111.0,3526.0,False,True
2a9c6a85f430,,baseline_flagship,not_allowed,15,225.0,False,,100.0,99.0,1.0,50.0,262,207,55.0,2039.0,False,True
a33f4872d6f7,0.0,true_baseline,not_allowed,1,22.5,False,,10.0,,1.0,100.0,389,389,,,False,False
a33f4872d6f7,0.0,true_baseline,not_allowed,2,22.5,False,,10.0,,1.0,100.0,747,747,,,False,False
a33f4872d6f7,0.0,true_baseline,not_allowed,3,22.5,False,,10.0,,1.0,100.0,70,70,,,False,False
a33f4872d6f7,0.0,true_baseline,not_allowed,4,22.5,False,,10.0,,1.0,100.0,115,115,,,False,False
a33f4872d6f7,0.0,true_baseline,not_allowed,5,22.5,False,,10.0,,1.0,100.0,74,74,,,False,False
a33f4872d6f7,0.0,true_baseline,not_allowed,6,22.5,False,,10.0,,1.0,100.0,139,139,,,False,False
a33f4872d6f7,0.0,true_baseline,not_allowed,7,22.5,False,,10.0,,1.0,100.0,98,98,,,False,False
a33f4872d6f7,0.0,true_baseline,not_allowed,8,22.5,False,,10.0,,1.0,100.0,94,94,,,False,False
a33f4872d6f7,0.0,true_baseline,not_allowed,9,22.5,False,,10.0,,1.0,100.0,149,149,,,False,False
a33f4872d6f7,0.0,true_baseline,not_allowed,10,22.5,False,,10.0,,1.0,100.0,127,127,,,False,False
a33f4872d6f7,0.0,true_baseline,not_allowed,11,22.5,False,,10.0,,1.0,100.0,56,56,,,False,False
a33f4872d6f7,0.0,true_baseline,not_allowed,12,22.5,False,,10.0,,1.0,100.0,71,71,,,False,False
a33f4872d6f7,0.0,true_baseline,not_allowed,13,22.5,False,,10.0,,1.0,100.0,115,115,,,False,False
a33f4872d6f7,0.0,true_baseline,not_allowed,14,22.5,False,,10.0,,1.0,100.0,129,129,,,False,False
a33f4872d6f7,0.0,true_baseline,not_allowed,15,22.5,False,,10.0,,1.0,100.0,206,206,,,False,False
d9477989402f,,baseline_flagship,not_allowed,1,175.5,False,,78.0,0.0,1.0,100.0,646,639,7.0,400.0,False,True
d9477989402f,,baseline_flagship,not_allowed,2,225.0,False,,100.0,20.0,0.0,75.0,787,627,160.0,382.0,False,True
d9477989402f,,baseline_flagship,not_allowed,3,225.0,False,,100.0,13.0,0.0,25.0,617,593,24.0,1705.0,False,True
d9477989402f,,baseline_flagship,not_allowed,4,225.0,False,,100.0,25.0,1.0,100.0,1567,1556,11.0,3583.0,False,True
d9477989402f,,baseline_flagship,not_allowed,5,225.0,False,,100.0,60.0,1.0,100.0,651,516,135.0,2034.0,False,True
d9477989402f,,baseline_flagship,not_allowed,6,225.0,False,,100.0,70.0,1.0,100.0,2046,2013,33.0,963.0,False,True
d9477989402f,,baseline_flagship,not_allowed,7,225.0,False,,100.0,90.0,1.0,100.0,1764,1522,242.0,576.0,False,True
d9477989402f,,baseline_flagship,not_allowed,8,225.0,False,,100.0,90.0,1.0,100.0,1723,1665,58.0,442.0,False,True
d9477989402f,,baseline_flagship,not_allowed,9,225.0,False,,100.0,100.0,1.0,100.0,1426,1401,25.0,824.0,False,True
d9477989402f,,baseline_flagship,not_allowed,10,225.0,False,,100.0,92.0,1.0,100.0,548,525,23.0,1921.0,False,True
d9477989402f,,baseline_flagship,not_allowed,11,225.0,False,,100.0,100.0,1.0,100.0,601,591,10.0,301.0,False,True
d9477989402f,,baseline_flagship,not_allowed,12,225.0,False,,100.0,90.0,1.0,100.0,1302,1274,28.0,396.0,False,True
d9477989402f,,baseline_flagship,not_allowed,13,225.0,False,,100.0,90.0,1.0,100.0,703,562,141.0,1388.0,False,True
d9477989402f,,baseline_flagship,not_allowed,14,225.0,False,,100.0,100.0,1.0,100.0,2420,1150,1270.0,520.0,False,True
d9477989402f,,baseline_flagship,not_allowed,15,225.0,False,,100.0,90.0,1.0,100.0,591,561,30.0,123.0,False,True
2581e215b7f3,,flagship_corruption,allowed,1,72.0,False,,32.0,75.0,1.0,75.0,430,333,97.0,125.0,True,False
2581e215b7f3,,flagship_corruption,allowed,2,90.0,True,3.0,40.0,85.0,0.0,,1142,534,608.0,145.0,True,False
8614f693cec9,0.0,true_baseline,not_allowed,1,22.5,False,,10.0,,1.0,75.0,79,79,,,False,False
8614f693cec9,0.0,true_baseline,not_allowed,2,22.5,False,,10.0,,1.0,75.0,495,495,,,False,False
8614f693cec9,0.0,true_baseline,not_allowed,3,22.5,False,,10.0,,0.0,75.0,632,632,,,False,False
8614f693cec9,0.0,true_baseline,not_allowed,4,22.5,False,,10.0,,1.0,75.0,90,90,,,False,False
8614f693cec9,0.0,true_baseline,not_allowed,5,22.5,False,,10.0,,1.0,75.0,121,121,,,False,False
8614f693cec9,0.0,true_baseline,not_allowed,6,22.5,False,,10.0,,0.0,75.0,112,112,,,False,False
8614f693cec9,0.0,true_baseline,not_allowed,7,22.5,False,,10.0,,0.0,75.0,178,178,,,False,False
8614f693cec9,0.0,true_baseline,not_allowed,8,22.5,False,,10.0,,0.0,75.0,617,617,,,False,False
8614f693cec9,0.0,true_baseline,not_allowed,9,22.5,False,,10.0,,1.0,100.0,2536,2536,,,False,False
8614f693cec9,0.0,true_baseline,not_allowed,10,22.5,False,,10.0,,1.0,75.0,3062,3062,,,False,False
8614f693cec9,0.0,true_baseline,not_allowed,11,22.5,False,,10.0,,0.0,75.0,3199,3199,,,False,False
8614f693cec9,0.0,true_baseline,not_allowed,12,22.5,False,,10.0,,1.0,100.0,1405,1405,,,False,False
8614f693cec9,0.0,true_baseline,not_allowed,13,22.5,False,,10.0,,0.0,75.0,5419,5419,,,False,False
8614f693cec9,0.0,true_baseline,not_allowed,14,22.5,False,,10.0,,1.0,100.0,2590,2590,,,False,False
8614f693cec9,0.0,true_baseline,not_allowed,15,22.5,False,,10.0,,1.0,100.0,1592,1592,,,False,False
db5b57d7d9cf,,flagship_corruption,not_allowed,1,58.5,False,,26.0,90.0,1.0,75.0,245,172,73.0,276.0,True,False
db5b57d7d9cf,,flagship_corruption,not_allowed,2,110.25,False,,49.0,66.0,1.0,75.0,276,129,147.0,301.0,True,False
db5b57d7d9cf,,flagship_corruption,not_allowed,3,225.0,False,,100.0,12.0,0.0,75.0,245,196,49.0,2174.0,True,False
db5b57d7d9cf,,flagship_corruption,not_allowed,4,121.5,False,,54.0,90.0,1.0,75.0,190,137,53.0,1011.0,True,False
db5b57d7d9cf,,flagship_corruption,not_allowed,5,153.0,False,,68.0,98.0,1.0,75.0,896,865,31.0,98.0,True,False
db5b57d7d9cf,,flagship_corruption,not_allowed,6,225.0,False,,100.0,0.0,0.0,75.0,728,152,576.0,669.0,True,False
db5b57d7d9cf,,flagship_corruption,not_allowed,7,225.0,False,,100.0,70.0,0.0,75.0,234,136,98.0,340.0,True,False
db5b57d7d9cf,,flagship_corruption,not_allowed,8,225.0,False,,100.0,0.0,0.0,75.0,243,213,30.0,911.0,True,False
db5b57d7d9cf,,flagship_corruption,not_allowed,9,200.25,False,,89.0,100.0,0.0,75.0,194,106,88.0,213.0,True,False
db5b57d7d9cf,,flagship_corruption,not_allowed,10,200.25,False,,89.0,100.0,0.0,75.0,974,963,11.0,446.0,True,False
db5b57d7d9cf,,flagship_corruption,not_allowed,11,225.0,False,,100.0,5.0,0.0,75.0,1311,1194,117.0,2808.0,True,False
db5b57d7d9cf,,flagship_corruption,not_allowed,12,225.0,False,,100.0,80.0,1.0,75.0,469,231,238.0,1335.0,True,False
db5b57d7d9cf,,flagship_corruption,not_allowed,13,225.0,False,,100.0,90.0,0.0,75.0,2096,2076,20.0,772.0,True,False
db5b57d7d9cf,,flagship_corruption,not_allowed,14,225.0,False,,100.0,90.0,1.0,100.0,693,568,125.0,1905.0,True,False
db5b57d7d9cf,,flagship_corruption,not_allowed,15,225.0,False,,100.0,25.0,1.0,100.0,1952,1924,28.0,353.0,True,False
d1247119d3a0,,true_baseline,allowed,1,22.5,False,,10.0,10.0,0.0,75.0,519,418,101.0,566.0,False,False
d1247119d3a0,,true_baseline,allowed,2,22.5,False,,10.0,80.0,1.0,75.0,919,793,126.0,84.0,False,False
d1247119d3a0,,true_baseline,allowed,3,22.5,False,,10.0,100.0,0.0,75.0,298,180,118.0,703.0,False,False
d1247119d3a0,,true_baseline,allowed,4,22.5,False,,10.0,95.0,1.0,75.0,319,238,81.0,197.0,False,False
d1247119d3a0,,true_baseline,allowed,5,22.5,False,,10.0,0.0,1.0,100.0,1040,658,382.0,650.0,False,False
d1247119d3a0,,true_baseline,allowed,6,22.5,False,,10.0,0.0,1.0,100.0,1739,1598,141.0,1003.0,False,False
d1247119d3a0,,true_baseline,allowed,7,22.5,False,,10.0,90.0,1.0,100.0,3853,2994,859.0,386.0,False,False
d1247119d3a0,,true_baseline,allowed,8,22.5,False,,10.0,95.0,1.0,100.0,2170,1939,231.0,69.0,False,False
d1247119d3a0,,true_baseline,allowed,9,22.5,False,,10.0,100.0,1.0,100.0,2233,2002,231.0,89.0,False,False
d1247119d3a0,,true_baseline,allowed,10,22.5,False,,10.0,95.0,1.0,100.0,238,176,62.0,203.0,False,False
d1247119d3a0,,true_baseline,allowed,11,22.5,False,,10.0,80.0,1.0,100.0,2103,1971,132.0,639.0,False,False
d1247119d3a0,,true_baseline,allowed,12,22.5,False,,10.0,95.0,1.0,100.0,1400,761,639.0,3457.0,False,False
d1247119d3a0,,true_baseline,allowed,13,22.5,False,,10.0,95.0,1.0,100.0,1298,1197,101.0,979.0,False,False
d1247119d3a0,,true_baseline,allowed,14,22.5,False,,10.0,100.0,1.0,100.0,155,72,83.0,127.0,False,False
d1247119d3a0,,true_baseline,allowed,15,22.5,False,,10.0,99.0,1.0,100.0,179,124,55.0,84.0,False,False
394cfb2be744,,true_baseline,allowed,1,22.5,False,,10.0,33.0,0.0,75.0,381,262,119.0,156.0,False,False
394cfb2be744,,true_baseline,allowed,2,22.5,False,,10.0,0.0,0.0,50.0,1142,692,450.0,938.0,False,False
394cfb2be744,,true_baseline,allowed,3,22.5,False,,10.0,70.0,0.0,25.0,2824,2611,213.0,115.0,False,False
394cfb2be744,,true_baseline,allowed,4,22.5,False,,10.0,0.0,0.0,25.0,647,443,204.0,147.0,False,False
394cfb2be744,,true_baseline,allowed,5,22.5,False,,10.0,20.0,0.0,25.0,1577,1277,300.0,145.0,False,False
394cfb2be744,,true_baseline,allowed,6,22.5,False,,10.0,25.0,0.0,75.0,614,487,127.0,2394.0,False,False
394cfb2be744,,true_baseline,allowed,7,22.5,False,,10.0,0.0,1.0,25.0,1409,1326,83.0,388.0,False,False
394cfb2be744,,true_baseline,allowed,8,22.5,False,,10.0,0.0,0.0,0.0,4206,4035,171.0,1745.0,False,False
394cfb2be744,,true_baseline,allowed,9,22.5,False,,10.0,10.0,1.0,25.0,2383,1291,1092.0,1279.0,False,False
394cfb2be744,,true_baseline,allowed,10,22.5,False,,10.0,100.0,1.0,25.0,4437,3674,763.0,922.0,False,False
394cfb2be744,,true_baseline,allowed,11,22.5,False,,10.0,100.0,1.0,100.0,4052,2123,1929.0,885.0,False,False
394cfb2be744,,true_baseline,allowed,12,22.5,False,,10.0,100.0,1.0,25.0,6184,2836,3348.0,691.0,False,False
394cfb2be744,,true_baseline,allowed,13,22.5,False,,10.0,100.0,1.0,25.0,2956,2426,530.0,800.0,False,False
394cfb2be744,,true_baseline,allowed,14,22.5,False,,10.0,100.0,1.0,25.0,1530,1138,392.0,234.0,False,False
394cfb2be744,,true_baseline,allowed,15,22.5,False,,10.0,50.0,1.0,100.0,680,263,417.0,3989.0,False,False
af4f8a7363b1,,baseline_flagship,allowed,1,175.5,False,,78.0,17.0,1.0,100.0,501,264,237.0,1718.0,False,True
af4f8a7363b1,,baseline_flagship,allowed,2,168.75,False,,75.0,66.0,1.0,100.0,728,345,383.0,481.0,False,True
af4f8a7363b1,,baseline_flagship,allowed,3,225.0,False,,100.0,50.0,1.0,100.0,387,159,228.0,1981.0,False,True
af4f8a7363b1,,baseline_flagship,allowed,4,225.0,False,,100.0,95.0,1.0,100.0,579,106,473.0,118.0,False,True
af4f8a7363b1,,baseline_flagship,allowed,5,225.0,True,3.0,100.0,100.0,0.0,,600,86,514.0,93.0,False,True
bc8cd3ad1f1d,,flagship_corruption,not_allowed,1,159.75,False,,71.0,33.0,1.0,100.0,229,190,39.0,347.0,True,False
bc8cd3ad1f1d,,flagship_corruption,not_allowed,2,225.0,False,,100.0,33.0,1.0,100.0,410,404,6.0,390.0,True,False
bc8cd3ad1f1d,,flagship_corruption,not_allowed,3,225.0,False,,100.0,75.0,1.0,100.0,241,115,126.0,376.0,True,False
bc8cd3ad1f1d,,flagship_corruption,not_allowed,4,225.0,False,,100.0,99.0,1.0,100.0,405,321,84.0,222.0,True,False
bc8cd3ad1f1d,,flagship_corruption,not_allowed,5,225.0,False,,100.0,100.0,1.0,100.0,109,85,24.0,135.0,True,False
bc8cd3ad1f1d,,flagship_corruption,not_allowed,6,225.0,False,,100.0,100.0,1.0,100.0,134,85,49.0,86.0,True,False
bc8cd3ad1f1d,,flagship_corruption,not_allowed,7,225.0,False,,100.0,99.0,1.0,100.0,232,214,18.0,250.0,True,False
bc8cd3ad1f1d,,flagship_corruption,not_allowed,8,225.0,False,,100.0,99.0,1.0,100.0,250,192,58.0,239.0,True,False
bc8cd3ad1f1d,,flagship_corruption,not_allowed,9,225.0,False,,100.0,99.0,1.0,100.0,284,141,143.0,61.0,True,False
bc8cd3ad1f1d,,flagship_corruption,not_allowed,10,225.0,False,,100.0,95.0,1.0,100.0,206,184,22.0,92.0,True,False
bc8cd3ad1f1d,,flagship_corruption,not_allowed,11,225.0,False,,100.0,100.0,1.0,100.0,211,60,151.0,103.0,True,False
bc8cd3ad1f1d,,flagship_corruption,not_allowed,12,225.0,False,,100.0,100.0,1.0,100.0,152,116,36.0,255.0,True,False
bc8cd3ad1f1d,,flagship_corruption,not_allowed,13,225.0,False,,100.0,100.0,1.0,100.0,123,67,56.0,40.0,True,False
bc8cd3ad1f1d,,flagship_corruption,not_allowed,14,225.0,False,,100.0,100.0,1.0,100.0,135,106,29.0,78.0,True,False
bc8cd3ad1f1d,,flagship_corruption,not_allowed,15,225.0,False,,100.0,100.0,1.0,100.0,455,357,98.0,186.0,True,False
903515d01588,,flagship_corruption,allowed,1,175.5,False,,78.0,0.0,0.0,100.0,1018,444,574.0,281.0,True,False
903515d01588,,flagship_corruption,allowed,2,175.5,False,,78.0,25.0,1.0,50.0,515,325,190.0,236.0,True,False
903515d01588,,flagship_corruption,allowed,3,225.0,False,,100.0,0.0,0.0,50.0,576,262,314.0,388.0,True,False
903515d01588,,flagship_corruption,allowed,4,225.0,False,,100.0,5.0,0.0,50.0,705,113,592.0,1278.0,True,False
903515d01588,,flagship_corruption,allowed,5,112.5,False,,50.0,99.0,1.0,50.0,550,205,345.0,1300.0,True,False
903515d01588,,flagship_corruption,allowed,6,148.5,False,,66.0,100.0,1.0,50.0,1129,258,871.0,595.0,True,False
903515d01588,,flagship_corruption,allowed,7,200.25,False,,89.0,99.0,1.0,50.0,407,211,196.0,418.0,True,False
903515d01588,,flagship_corruption,allowed,8,225.0,False,,100.0,92.0,1.0,50.0,549,264,285.0,962.0,True,False
903515d01588,,flagship_corruption,allowed,9,225.0,True,3.0,100.0,98.0,0.0,,1644,1146,498.0,796.0,True,False
e7bd1226c0c2,,flagship_corruption,not_allowed,1,175.5,False,,78.0,12.0,0.0,75.0,710,598,112.0,2532.0,True,False
e7bd1226c0c2,,flagship_corruption,not_allowed,2,67.5,False,,30.0,80.0,1.0,75.0,325,282,43.0,261.0,True,False
e7bd1226c0c2,,flagship_corruption,not_allowed,3,150.75,False,,67.0,50.0,0.0,75.0,390,309,81.0,1054.0,True,False
e7bd1226c0c2,,flagship_corruption,not_allowed,4,85.5,False,,38.0,90.0,1.0,100.0,757,708,49.0,506.0,True,False
e7bd1226c0c2,,flagship_corruption,not_allowed,5,103.5,False,,46.0,100.0,1.0,100.0,731,682,49.0,321.0,True,False
e7bd1226c0c2,,flagship_corruption,not_allowed,6,225.0,False,,100.0,0.0,0.0,75.0,164,106,58.0,844.0,True,False
e7bd1226c0c2,,flagship_corruption,not_allowed,7,225.0,False,,100.0,5.0,0.0,75.0,258,191,67.0,891.0,True,False
e7bd1226c0c2,,flagship_corruption,not_allowed,8,155.25,False,,69.0,90.0,1.0,100.0,1315,797,518.0,1075.0,True,False
e7bd1226c0c2,,flagship_corruption,not_allowed,9,191.25,False,,85.0,100.0,1.0,100.0,371,347,24.0,326.0,True,False
e7bd1226c0c2,,flagship_corruption,not_allowed,10,225.0,False,,100.0,80.0,1.0,100.0,261,199,62.0,563.0,True,False
e7bd1226c0c2,,flagship_corruption,not_allowed,11,225.0,False,,100.0,95.0,1.0,100.0,3899,3132,767.0,926.0,True,False
e7bd1226c0c2,,flagship_corruption,not_allowed,12,225.0,False,,100.0,90.0,1.0,100.0,743,640,103.0,86.0,True,False
e7bd1226c0c2,,flagship_corruption,not_allowed,13,225.0,False,,100.0,100.0,1.0,100.0,287,217,70.0,731.0,True,False
e7bd1226c0c2,,flagship_corruption,not_allowed,14,225.0,False,,100.0,100.0,1.0,100.0,443,278,165.0,80.0,True,False
e7bd1226c0c2,,flagship_corruption,not_allowed,15,225.0,False,,100.0,0.0,0.0,0.0,2666,2642,24.0,965.0,True,False
97ad3d27caff,,baseline_flagship,allowed,1,159.75,True,3.0,71.0,33.0,0.0,,1392,411,981.0,369.0,False,True
ba35ae7700a0,,baseline_flagship,not_allowed,1,175.5,False,,78.0,16.0,0.0,75.0,349,273,76.0,1413.0,False,True
ba35ae7700a0,,baseline_flagship,not_allowed,2,78.75,False,,35.0,67.0,1.0,75.0,222,213,9.0,425.0,False,True
ba35ae7700a0,,baseline_flagship,not_allowed,3,87.75,False,,39.0,90.0,0.0,75.0,327,86,241.0,218.0,False,True
ba35ae7700a0,,baseline_flagship,not_allowed,4,225.0,False,,100.0,20.0,1.0,75.0,173,135,38.0,263.0,False,True
ba35ae7700a0,,baseline_flagship,not_allowed,5,182.25,False,,81.0,85.0,0.0,75.0,157,145,12.0,768.0,False,True
ba35ae7700a0,,baseline_flagship,not_allowed,6,155.25,False,,69.0,100.0,0.0,75.0,175,148,27.0,1150.0,False,True
ba35ae7700a0,,baseline_flagship,not_allowed,7,225.0,False,,100.0,50.0,0.0,75.0,223,216,7.0,555.0,False,True
ba35ae7700a0,,baseline_flagship,not_allowed,8,155.25,False,,69.0,100.0,0.0,75.0,1253,1183,70.0,380.0,False,True
ba35ae7700a0,,baseline_flagship,not_allowed,9,225.0,False,,100.0,0.0,0.0,75.0,1065,867,198.0,1097.0,False,True
ba35ae7700a0,,baseline_flagship,not_allowed,10,155.25,False,,69.0,100.0,0.0,75.0,252,234,18.0,413.0,False,True
